Format,2.0A,
Memory Length,5000,Memory Length,5000,
Trigger Level,60.0V,Trigger Level,60.0V,
Source,CH1,Source,CH2,
Label, ,Label, ,
Probe Ratio,1.000E+01,Probe Ratio,1.000E+01,
Vertical Units,V,Vertical Units,V,
Vertical Scale,5.000E+00,Vertical Scale,1.000E+02,
Vertical Position,-1.140E+01,Vertical Position,-1.120E+02,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-08,Horizontal Scale,5.000E-08,
Horizontal Position,1.255E-07,Horizontal Position,1.255E-07,
Horizontal Mode,Main,Horizontal Mode,Main,
Sampling Period,1.000E-09,Sampling Period,1.000E-09,
Firmware,V1.21,Firmware,V1.21,
Time,11-Jun-22 14:18:48,Time,11-Jun-22 14:18:48,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
-2.084500e-06,1.200000,-2.084500e-06,436.000000,
-2.083500e-06,1.200000,-2.083500e-06,436.000000,
-2.082500e-06,1.200000,-2.082500e-06,436.000000,
-2.081500e-06,1.200000,-2.081500e-06,436.000000,
-2.080500e-06,1.200000,-2.080500e-06,436.000000,
-2.079500e-06,1.200000,-2.079500e-06,436.000000,
-2.078500e-06,1.200000,-2.078500e-06,436.000000,
-2.077500e-06,1.200000,-2.077500e-06,436.000000,
-2.076500e-06,1.200000,-2.076500e-06,436.000000,
-2.075500e-06,1.200000,-2.075500e-06,436.000000,
-2.074500e-06,1.200000,-2.074500e-06,436.000000,
-2.073500e-06,1.200000,-2.073500e-06,436.000000,
-2.072500e-06,1.200000,-2.072500e-06,436.000000,
-2.071500e-06,1.200000,-2.071500e-06,436.000000,
-2.070500e-06,1.200000,-2.070500e-06,436.000000,
-2.069500e-06,1.200000,-2.069500e-06,436.000000,
-2.068500e-06,1.200000,-2.068500e-06,436.000000,
-2.067500e-06,1.200000,-2.067500e-06,436.000000,
-2.066500e-06,1.200000,-2.066500e-06,440.000000,
-2.065500e-06,1.200000,-2.065500e-06,436.000000,
-2.064500e-06,1.200000,-2.064500e-06,436.000000,
-2.063500e-06,1.200000,-2.063500e-06,436.000000,
-2.062500e-06,1.200000,-2.062500e-06,436.000000,
-2.061500e-06,1.200000,-2.061500e-06,436.000000,
-2.060500e-06,1.200000,-2.060500e-06,436.000000,
-2.059500e-06,1.200000,-2.059500e-06,436.000000,
-2.058500e-06,1.200000,-2.058500e-06,436.000000,
-2.057500e-06,1.200000,-2.057500e-06,436.000000,
-2.056500e-06,1.200000,-2.056500e-06,436.000000,
-2.055500e-06,1.200000,-2.055500e-06,436.000000,
-2.054500e-06,1.200000,-2.054500e-06,436.000000,
-2.053500e-06,1.000000,-2.053500e-06,436.000000,
-2.052500e-06,1.200000,-2.052500e-06,436.000000,
-2.051500e-06,1.200000,-2.051500e-06,436.000000,
-2.050500e-06,1.200000,-2.050500e-06,436.000000,
-2.049500e-06,1.200000,-2.049500e-06,436.000000,
-2.048500e-06,1.200000,-2.048500e-06,436.000000,
-2.047500e-06,1.200000,-2.047500e-06,436.000000,
-2.046500e-06,1.200000,-2.046500e-06,436.000000,
-2.045500e-06,1.200000,-2.045500e-06,436.000000,
-2.044500e-06,1.200000,-2.044500e-06,436.000000,
-2.043500e-06,1.200000,-2.043500e-06,436.000000,
-2.042500e-06,1.200000,-2.042500e-06,436.000000,
-2.041500e-06,1.200000,-2.041500e-06,436.000000,
-2.040500e-06,1.200000,-2.040500e-06,436.000000,
-2.039500e-06,1.200000,-2.039500e-06,436.000000,
-2.038500e-06,1.200000,-2.038500e-06,436.000000,
-2.037500e-06,1.200000,-2.037500e-06,436.000000,
-2.036500e-06,1.200000,-2.036500e-06,436.000000,
-2.035500e-06,1.200000,-2.035500e-06,436.000000,
-2.034500e-06,1.200000,-2.034500e-06,436.000000,
-2.033500e-06,1.200000,-2.033500e-06,436.000000,
-2.032500e-06,1.200000,-2.032500e-06,436.000000,
-2.031500e-06,1.200000,-2.031500e-06,436.000000,
-2.030500e-06,1.200000,-2.030500e-06,436.000000,
-2.029500e-06,1.200000,-2.029500e-06,436.000000,
-2.028500e-06,1.200000,-2.028500e-06,436.000000,
-2.027500e-06,1.200000,-2.027500e-06,436.000000,
-2.026500e-06,1.200000,-2.026500e-06,436.000000,
-2.025500e-06,1.200000,-2.025500e-06,436.000000,
-2.024500e-06,1.200000,-2.024500e-06,436.000000,
-2.023500e-06,1.200000,-2.023500e-06,436.000000,
-2.022500e-06,1.200000,-2.022500e-06,436.000000,
-2.021500e-06,1.200000,-2.021500e-06,436.000000,
-2.020500e-06,1.200000,-2.020500e-06,436.000000,
-2.019500e-06,1.200000,-2.019500e-06,436.000000,
-2.018500e-06,1.200000,-2.018500e-06,436.000000,
-2.017500e-06,1.200000,-2.017500e-06,440.000000,
-2.016500e-06,1.200000,-2.016500e-06,436.000000,
-2.015500e-06,1.200000,-2.015500e-06,440.000000,
-2.014500e-06,1.200000,-2.014500e-06,436.000000,
-2.013500e-06,1.200000,-2.013500e-06,436.000000,
-2.012500e-06,1.200000,-2.012500e-06,436.000000,
-2.011500e-06,1.200000,-2.011500e-06,436.000000,
-2.010500e-06,1.200000,-2.010500e-06,436.000000,
-2.009500e-06,1.200000,-2.009500e-06,436.000000,
-2.008500e-06,1.200000,-2.008500e-06,436.000000,
-2.007500e-06,1.200000,-2.007500e-06,436.000000,
-2.006500e-06,1.200000,-2.006500e-06,436.000000,
-2.005500e-06,1.200000,-2.005500e-06,436.000000,
-2.004500e-06,1.200000,-2.004500e-06,436.000000,
-2.003500e-06,1.200000,-2.003500e-06,436.000000,
-2.002500e-06,1.400000,-2.002500e-06,436.000000,
-2.001500e-06,1.200000,-2.001500e-06,436.000000,
-2.000500e-06,1.200000,-2.000500e-06,436.000000,
-1.999500e-06,1.200000,-1.999500e-06,436.000000,
-1.998500e-06,1.200000,-1.998500e-06,436.000000,
-1.997500e-06,1.200000,-1.997500e-06,436.000000,
-1.996500e-06,1.200000,-1.996500e-06,436.000000,
-1.995500e-06,1.000000,-1.995500e-06,436.000000,
-1.994500e-06,1.200000,-1.994500e-06,436.000000,
-1.993500e-06,1.200000,-1.993500e-06,436.000000,
-1.992500e-06,1.400000,-1.992500e-06,436.000000,
-1.991500e-06,1.200000,-1.991500e-06,436.000000,
-1.990500e-06,1.200000,-1.990500e-06,436.000000,
-1.989500e-06,1.200000,-1.989500e-06,436.000000,
-1.988500e-06,1.200000,-1.988500e-06,436.000000,
-1.987500e-06,1.200000,-1.987500e-06,436.000000,
-1.986500e-06,1.200000,-1.986500e-06,436.000000,
-1.985500e-06,1.200000,-1.985500e-06,436.000000,
-1.984500e-06,1.200000,-1.984500e-06,436.000000,
-1.983500e-06,1.200000,-1.983500e-06,436.000000,
-1.982500e-06,1.200000,-1.982500e-06,436.000000,
-1.981500e-06,1.200000,-1.981500e-06,436.000000,
-1.980500e-06,1.200000,-1.980500e-06,436.000000,
-1.979500e-06,1.200000,-1.979500e-06,436.000000,
-1.978500e-06,1.200000,-1.978500e-06,436.000000,
-1.977500e-06,1.200000,-1.977500e-06,436.000000,
-1.976500e-06,1.200000,-1.976500e-06,436.000000,
-1.975500e-06,1.200000,-1.975500e-06,436.000000,
-1.974500e-06,1.200000,-1.974500e-06,436.000000,
-1.973500e-06,1.200000,-1.973500e-06,436.000000,
-1.972500e-06,1.200000,-1.972500e-06,436.000000,
-1.971500e-06,1.200000,-1.971500e-06,436.000000,
