  Time                 , V(VgHighside:+,L6:1) , I(L6)                
  1.175008185780e-08  ,2.000000000000e+01  ,6.894835969389e-05  
  1.185008261925e-08  ,2.000000000000e+01  ,6.888350890862e-05  
  1.195008338070e-08  ,2.000000000000e+01  ,6.881842326348e-05  
  1.205008414215e-08  ,2.000000000000e+01  ,6.875302048566e-05  
  1.215008490360e-08  ,2.000000000000e+01  ,6.868721742102e-05  
  1.225008566505e-08  ,2.000000000000e+01  ,6.862093014220e-05  
  1.235008642650e-08  ,2.000000000000e+01  ,6.855407406073e-05  
  1.245008718795e-08  ,2.000000000000e+01  ,6.848656403606e-05  
  1.255008794940e-08  ,2.000000000000e+01  ,6.841831448728e-05  
  1.265008871085e-08  ,2.000000000000e+01  ,6.834923950466e-05  
  1.275008947230e-08  ,2.000000000000e+01  ,6.827925296128e-05  
  1.285009023375e-08  ,2.000000000000e+01  ,6.820826862295e-05  
  1.295009099520e-08  ,2.000000000000e+01  ,6.813620026138e-05  
  1.305009175665e-08  ,2.000000000000e+01  ,6.806296176479e-05  
  1.315009251809e-08  ,2.000000000000e+01  ,6.798846724709e-05  
  1.325009327954e-08  ,2.000000000000e+01  ,6.791263116005e-05  
  1.335009404099e-08  ,2.000000000000e+01  ,6.783535433672e-05  
  1.345009480244e-08  ,2.000000000000e+01  ,6.775656183465e-05  
  1.355009556389e-08  ,2.000000000000e+01  ,6.767619308573e-05  
  1.365009632534e-08  ,2.000000000000e+01  ,6.759414617252e-05  
  1.375009708679e-08  ,2.000000000000e+01  ,6.751033886203e-05  
  1.385009784824e-08  ,2.000000000000e+01  ,6.742468990412e-05  
  1.395009860969e-08  ,2.000000000000e+01  ,6.733711913479e-05  
  1.405009937114e-08  ,2.000000000000e+01  ,6.724754758039e-05  
  1.415010013259e-08  ,2.000000000000e+01  ,6.715589755755e-05  
  1.425010089404e-08  ,2.000000000000e+01  ,6.706209277359e-05  
