  Time                 , (MAX(V(Cgs:2)-V(Cgs:1)))@1, (MAX(V(Cgs:2)-V(Cgs:1)))@2, (MAX(V(Cgs:2)-V(Cgs:1)))@3, (MAX(V(Cgs:2)-V(Cgs:1)))@4, (MAX(V(Cgs:2)-V(Cgs:1)))@5, (MAX(V(Cgs:2)-V(Cgs:1)))@6, (MAX(V(Cgs:2)-V(Cgs:1)))@7, (MAX(V(Cgs:2)-V(Cgs:1)))@8, (MAX(V(Cgs:2)-V(Cgs:1)))@9, (MAX(V(Cgs:2)-V(Cgs:1)))@10, (MAX(V(Cgs:2)-V(Cgs:1)))@11, (MAX(V(Cgs:2)-V(Cgs:1)))@12, (MAX(V(Cgs:2)-V(Cgs:1)))@13, (MAX(V(Cgs:2)-V(Cgs:1)))@14, (MAX(V(Cgs:2)-V(Cgs:1)))@15, (MAX(V(Cgs:2)-V(Cgs:1)))@16, (MAX(V(Cgs:2)-V(Cgs:1)))@17, (MAX(V(Cgs:2)-V(Cgs:1)))@18, (MAX(V(Cgs:2)-V(Cgs:1)))@19
  4.511280848237e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.511780852044e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.512280855852e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.512780859659e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.513280863466e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.513780867273e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.514280871081e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.514780874888e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.515280878695e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.515780882502e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.516280886310e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.516780890117e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.517280893924e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.517780897731e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.518280901539e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.518780905346e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.519280909153e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.519780912960e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.520280916767e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.520780920575e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.521280924382e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.521780928189e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.522280931996e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.522780935804e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.523280939611e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.523780943418e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.524280947225e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.524780951033e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.525280954840e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.525780958647e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.526280962454e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.526780966262e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.527280970069e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.527780973876e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.528280977683e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.528780981491e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.529280985298e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.529780989105e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.530280992912e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.530780996720e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.531281000527e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.531781004334e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.532281008141e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.532781011949e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.533281015756e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.533781019563e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.534281023370e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.534781027178e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.535281030985e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.535781034792e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.536281038599e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.536781042407e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.537281046214e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.537781050021e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.538281053828e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
  4.538781057636e-07  ,8.872487200916e+00  ,9.205475988055e+00  ,9.498864763969e+00  ,9.783077557942e+00  ,9.999061932643e+00  ,1.010909175167e+01  ,1.011568204946e+01  ,1.003186655054e+01  ,9.873038490115e+00  ,9.654154970516e+00  ,9.388525539533e+00  ,9.087747674955e+00  ,8.801461260782e+00  ,8.950555117374e+00  ,9.093273525121e+00  ,9.230146822834e+00  ,9.361614629461e+00  ,9.488101277034e+00  ,9.609963251259e+00  
