2.115015343404e-08	4.009033914610e+02
2.125015419549e-08	4.009316567220e+02
2.135015495694e-08	4.009577575130e+02
2.145015571839e-08	4.009816325680e+02
2.155015647984e-08	4.010032265210e+02
2.165015724129e-08	4.010224900410e+02
2.175015800274e-08	4.010393799390e+02
2.185015876419e-08	4.010538592690e+02
2.195015952564e-08	4.010658974040e+02
2.205016028709e-08	4.010754701070e+02
2.215016104853e-08	4.010799039920e+02
2.225016180998e-08	4.010717471290e+02
2.235016257143e-08	4.010421322540e+02
2.245016333288e-08	4.009820473230e+02
2.255016409433e-08	4.008828587900e+02
2.265016485578e-08	4.007365740920e+02
2.275016561723e-08	4.005360025040e+02
2.285016637868e-08	4.002764035430e+02
2.295016714013e-08	3.999506174650e+02
2.305016790158e-08	3.995543751450e+02
2.315016866303e-08	3.990844753200e+02
2.325016942448e-08	3.985387798980e+02
2.335017018593e-08	3.979161861790e+02
2.345017094738e-08	3.972165790700e+02
2.355017170883e-08	3.964407666670e+02
2.365017247027e-08	3.955907178050e+02
2.375017323172e-08	3.946682321190e+02
2.385017399317e-08	3.936766798900e+02
2.395017475462e-08	3.926197082570e+02
2.405017551607e-08	3.915014338800e+02
2.415017627752e-08	3.903263497610e+02
2.425017703897e-08	3.890999909880e+02
2.435017780042e-08	3.878268307660e+02
2.445017856187e-08	3.865036310270e+02
2.455017932332e-08	3.851399951340e+02
2.465018008477e-08	3.837425522050e+02
2.475018084622e-08	3.823168460390e+02
2.485018160767e-08	3.808679620150e+02
2.495018236912e-08	3.794007133210e+02
2.505018313057e-08	3.779196830710e+02
2.515018389201e-08	3.764292213550e+02
2.525018465346e-08	3.749334305770e+02
2.535018541491e-08	3.734361500540e+02
2.545018617636e-08	3.719409432670e+02
2.555018693781e-08	3.704510885500e+02
2.565018769926e-08	3.689695731920e+02
2.575018846071e-08	3.674990906200e+02
2.585018922216e-08	3.660420402950e+02
2.595018998361e-08	3.646005299450e+02
2.605019074506e-08	3.631763798040e+02
2.615019150651e-08	3.617711285360e+02
2.625019226796e-08	3.603860406010e+02
2.635019302941e-08	3.590221147950e+02
2.645019379086e-08	3.576800938060e+02
2.655019455231e-08	3.563558149420e+02
2.665019531376e-08	3.550331344930e+02
2.675019607520e-08	3.537343336670e+02
2.685019683665e-08	3.524598663290e+02
2.695019759810e-08	3.512100828770e+02
2.705019835955e-08	3.499851218820e+02
2.715019912100e-08	3.487849741010e+02
2.725019988245e-08	3.476094992200e+02
2.735020064390e-08	3.464584390700e+02
2.745020140535e-08	3.453314296200e+02
2.755020216680e-08	3.442280124220e+02
2.765020292825e-08	3.431476457280e+02
2.775020368970e-08	3.420897152520e+02
2.785020445115e-08	3.410535445670e+02
2.795020521260e-08	3.400384050760e+02
2.805020597405e-08	3.390435255030e+02
2.815020673550e-08	3.380681008880e+02
2.825020749694e-08	3.371113010230e+02
2.835020825839e-08	3.361722783240e+02
2.845020901984e-08	3.352501751170e+02
2.855020978129e-08	3.343441303170e+02
2.865021054274e-08	3.334532854980e+02
2.875021130419e-08	3.325767903620e+02
2.885021206564e-08	3.317138075930e+02
2.895021282709e-08	3.308635171340e+02
2.905021358854e-08	3.300251198730e+02
2.915021434999e-08	3.291978407830e+02
2.925021511144e-08	3.283809315320e+02
2.935021587289e-08	3.275736725800e+02
2.945021663434e-08	3.267753748150e+02
2.955021739579e-08	3.259853807420e+02
2.965021815724e-08	3.252030652770e+02
2.975021891868e-08	3.244278361630e+02
2.985021968013e-08	3.236591340640e+02
2.995022044158e-08	3.228964323580e+02
3.005022120303e-08	3.221392366740e+02
3.015022196448e-08	3.213870842050e+02
3.025022272593e-08	3.206395428320e+02
3.035022348738e-08	3.198962100890e+02
3.045022424883e-08	3.191567120010e+02
3.055022501028e-08	3.184207018230e+02
3.065022577173e-08	3.176878587000e+02
3.075022653318e-08	3.169578862910e+02
3.085022729463e-08	3.162305113430e+02
3.095022805608e-08	3.155054822720e+02
3.105022881753e-08	3.147825677390e+02
3.115022957898e-08	3.140615552530e+02
3.125023034042e-08	3.133422497990e+02
3.135023110187e-08	3.126244725090e+02
