  Time                 , (MAX(I(L1)))@1       , (MAX(I(L1)))@2       , (MAX(I(L1)))@3       , (MAX(I(L1)))@4       , (MAX(I(L1)))@5       , (MAX(I(L1)))@6       , (MAX(I(L1)))@7       , (MAX(I(L1)))@8       , (MAX(I(L1)))@9       , (MAX(I(L1)))@10      , (MAX(I(L1)))@11      , (MAX(I(L1)))@12      , (MAX(I(L1)))@13      , (MAX(I(L1)))@14      , (MAX(I(L1)))@15      , (MAX(I(L1)))@16      , (MAX(I(L1)))@17      , (MAX(I(L1)))@18      , (MAX(I(L1)))@19      , (MAX(I(L1)))@20      , (MAX(I(L1)))@21      
  6.353438728410e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.354195790040e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.354819403636e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.355252654897e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.355789469229e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.356789523410e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.357789577590e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.358789631771e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.359789685952e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.360789740132e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.361789794313e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.362789848494e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.363789902674e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.364789956855e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.365790011035e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.366790065216e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.367790119397e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.368790173577e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.369790227758e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.370790281939e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.371790336119e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.372790390300e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.373790444480e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.374790498661e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.375790552842e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.376790607022e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.377790661203e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.378790715384e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.379790769564e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.380790823745e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.381790877925e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.382790932106e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.383790986287e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.384791040467e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.385791094648e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.386791148829e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.387791203009e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.388791257190e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.389791311370e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.390791365551e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.391791419732e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.392791473912e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.393791528093e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.394791582273e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.395791636454e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.396791690635e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.397791744815e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.398791798996e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.399791853177e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.400791907357e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
  6.401791961538e-06  ,7.934852814805e+01  ,7.313055665427e+01  ,6.781857018554e+01  ,6.322955931179e+01  ,5.921918803738e+01  ,5.569618675989e+01  ,5.256606143059e+01  ,4.977485848362e+01  ,4.726515230458e+01  ,4.499729634430e+01  ,4.293845668787e+01  ,4.106196064482e+01  ,3.934212749919e+01  ,3.776224087909e+01  ,3.630421732377e+01  ,3.495503283716e+01  ,3.370313227709e+01  ,3.253956650857e+01  ,3.145273239559e+01  ,3.043655276446e+01  ,2.948477078909e+01  
